Pearls Before Swine, Death & Co, 2 ounces Martin Miller's Westbourne-Strength Gin, .5 ounce Lemon Juice, .5 ounce Orgeat, 1 teaspoon Greek Yogurt, 1 teaspoon Lemon Curd, 3 drops Rose Water,,,,,,,,
Patois Punch, Death & Co, 1 ounce Ron Del Barrilito 3-Star Rum, 1 ounce Busnel VSOP Calvados, .5 teaspoon Donn's Spices #2, .5 ounce Lemon Juice, .5 ounce Maple Syrup, 1 teaspoon Pumpkin Purée,,,,,,,,
Passing Aden, Death & Co, 2 ounces Van Oosten Batavia Arrack, 1 ounce Cinnamon Orange Tea-Infused Sweet Vermouth, .25 ounce Rich Demerara Syrup, 2 dashes Bitter Truth Aromatic Bitters, 1 stick Cinnamon, Lemon Peel (Garnish),,,,,,,,
Park Life Swizzle, Death & Co, 1 ounce Ransom Old Tom Gin, 1 ounce Lustau Amontillado Sherry, .5 ounce Velvet Falernum, .75 ounce Lime Juice, .5 ounce Ginger Syrup, 6 dashes Angostura Bitters, Sprig of Mint (Garnish),,,,,,,
Paddy Melt, Death & Co, 1.5 ounces Knappogue Castle 12-Year Irish Whiskey, .5 ounce Chamomile-Infused Old Overholt Rye Whiskey, .5 ounce Amaro Meletti, .75 ounce Lemon Juice, .5 ounce Rich Cane Sugar Syrup,,,,,,,,,
Overhead Smash, Death & Co, 0.5 Strawberry, 2 wheels of Cucumber, 1.5 ounces Tanqueray London Dry Gin, .5 ounce Bonal Gentiane-Quina, .5 ounce Carpano Antica Formula Vermouth, .75 ounce Lemon Juice, .25 ounce Orgeat, .25 ounce Ginger Syrup, 1 dash Angostura Bitters, 1 dash House Orange Bitters, Club Soda, Ribbon of Cucumber (Garnish), Sprig of Mint (Garnish), 1-2 drops Angostura Bitters (Garnish)
Over And Out, Death & Co, 1 ounce Krogstad Aquavit, 1 ounce Ocho 2012 Plata Tequila, .75 ounce Lime Juice, .75 ounce Watermelon Juice, .5 ounce Rich Cane Sugar Syrup, 1 dash Bitter Truth Celery Bitters, 1 dash House Orange Bitters,,,,,,,
Orkney Chapel, Death & Co, 2 ounces Highland Park 12-Year Scotch Whisky, .5 ounce Dolin Dry Vermouth, .25 ounce Lustau Amontillado Sherry, .25 ounce Grand Marnier, .25 ounce Rich Cane Sugar Syrup, Orange Peel (Garnish),,,,,,,,
Paloma, Death & Co, Rim with Kosher Salt (Garnish), half a Lime, 2 ounces El Tesoro Platinum Tequila, .5 ounce Grapefruit Juice, .5 ounce Simple Syrup, San Pellegrino Pompelmo Grapefruit Soda, Wheel of Lime (Garnish),,,,,,,
Old Ironsides, Death & Co, 1.5 ounces Scarlet Ibis Rum, .5 ounce Cruzan Black Strap Rum, 1 ounce Dolin Rouge Vermouth, 1 teaspoon Lazzaroni Amaretto, 1 dash Fee Brothers Whiskey Barrel-Aged Bitters,,,,,,,,,
One One One, Death & Co, 1 ounce Krogstad Aquavit, 1 ounce Beefeater London Dry Gin, 1 ounce Dolin Blanc Vermouth, 1 dash Regans' Orange Bitters,,,,,,,,,,
Old Pal, Death & Co, 1.5 ounces Rittenhouse 100 Rye Whiskey, .75 ounce Campari, .75 ounce Dolin Dry Vermouth, Lemon Peel (Garnish),,,,,,,,,,
Old-Fashioned, Death & Co, 2 ounces Eagle Rare 10-Year Bourbon, 1 teaspoon Rich Demerara Syrup, 2 dashes Angostura Bitters, 1 dash Bitter Truth Aromatic Bitters, Orange Peel (Garnish), Lemon Peel (Garnish),,,,,,,,
Oaxaca Old-Fashioned, Death & Co, 1.5 ounces El Tesoro Reposado Tequila, .5 ounce Del Maguey San Luis Del Rio Mezcal, 1 teaspoon Agave Nectar, 2 dashes Angostura Bitters, Orange Peel (Garnish),,,,,,,,,
Nitty-Gritty, Death & Co, 1.5 ounces Del Maguey Espadin Especial Mezcal, 1.5 ounces La Cigarrera Manzanilla Sherry, .5 ounce Bénédictine, .5 teaspoon Rothman & Winter Pear Liqueur, .5 teaspoon Agave Nectar, 1 dash Bar Code Baked Apple Bitters, 1 dash Bitter Truth Aromatic Bitters, Lemon Peel (Garnish),,,,,,
Not-Quite-Georgia Julep, Death & Co, 1 ounce Cognac, 1 ounce Laird's Bonded Apple Brandy, 1 teaspoon Massenez Crème De Pêche Peach Liqueur, 1 teaspoon Simple Syrup, Bouquet of Mint (Garnish),,,,,,,,,
North Garden, Death & Co, 1.5 ounces Laird's Bonded Apple Brandy, .75 ounce Buffalo Trace Bourbon, .25 ounce Laphroaig 10-Year Scotch Whisky, 1 teaspoon Rich Demerara Syrup, 1 dash Angostura Bitters,,,,,,,,,
North By Northwest, Death & Co, 1.5 ounces Aviation Gin, .25 ounce St. George Absinthe, .75 ounce Lemon Juice, .75 ounce Simple Syrup, Dry Champagne,,,,,,,,,
Night Watch, Death & Co, 1.5 ounces Ransom Old Tom Gin, .5 ounce Cruzan Black Strap Rum, .75 ounce Lustau East India Solera Sherry, 1 teaspoon Simple Syrup, 1 dash Angostura Bitters,,,,,,,,,
Night Owl, Death & Co, 2 ounces Pierre Ferrand Ambre Cognac, .5 ounce Punt E Mes, .5 ounce Lustau East India Solera Sherry, .25 ounce Van Oosten Batavia Arrack,,,,,,,,,,
Navigator, Death & Co, 1.5 ounces Apricot-Infused Famous Grouse Scotch Whisky, .75 ounce Blandy's 5-Year Malmsey Madeira, .5 teaspoon Rich Demerara Syrup, .5 teaspoon Vanilla Syrup, 1 dash House Peychaud's Bitters,,,,,,,,,
Naked And Famous, Death & Co, .75 ounce Del Maguey Chichicapa Mezcal, .75 ounce Yellow Chartreuse, .75 ounce Aperol, .75 ounce Lime Juice,,,,,,,,,,
Myra Breckinridge, Death & Co, 2 ounces Laphroaig 10-Year Scotch Whisky, 2 dashes Vieux Pontarlier Absinthe, .75 ounce Lime Juice, .5 ounce Rich Cane Sugar Syrup, Sprig of Mint (Garnish),,,,,,,,,
Mudslide Flip, Death & Co, 1.5 ounces Redbreast 12-Year Irish Whiskey, 1 ounce Coffee-Infused Carpano Antica Formula Vermouth, .25 ounce Rich Demerara Syrup, 1 Egg Yolk, .5 ounce Heavy Cream, 1 dash Angostura Bitters, Dark Chocolate (Garnish),,,,,,,
Morning Buzz, Death & Co, 1 ounce Hine H Cognac, .75 ounce Zacapa 23-Year Rum, .5 ounce Lustau Amontillado Sherry, .25 ounce Orgeat, .25 ounce Acacia Honey Syrup, .75 ounce Honey Nut Cheerio-Infused Cream, 1 Egg Yolk,,,,,,,
Mrs. Doyle, Death & Co, 2 ounces Redbreast 12-Year Irish Whiskey, .25 ounce Kronan Swedish Punsch, .75 ounce Lemon Juice, .5 ounce Simple Syrup,,,,,,,,,,
Mosquito Coast, Death & Co, 2 ounces Scarlet Ibis Rum, .25 ounce St. Elizabeth Allspice Dram, .75 ounce Lime Juice, .75 ounce Simple Syrup, Wedge of Lime (Garnish),,,,,,,,,
Muddled Mission, Death & Co, 1 Strawberry, 1.5 ounces Anchor Junipero Gin, 1 ounce St-Germain, .25 ounce Yellow Chartreuse, .75 ounce Lemon Juice, Strawberry (Garnish),,,,,,,,
Mucho Picchu, Death & Co, 1.5 ounces Macchu Pisco, .25 ounce Luxardo Maraschino Liqueur, .5 ounce Grapefruit Juice, .5 ounce Simple Syrup, Dry Champagne, Grapefruit Peel (Garnish),,,,,,,,
Mortal Enemy, Death & Co, .75 ounce Dorothy Parker Gin, .75 ounce Marie Brizard White Crème De Cacao, .75 ounce American Fruits Black Currant Cordial, 1 dash Vieux Pontarlier Absinthe, .75 ounce Lime Juice, .25 ounce Simple Syrup,,,,,,,,
Moon Cocktail, Death & Co, 2 ounces Plymouth Gin, .75 ounce Lustau Amontillado Sherry, 1 teaspoon Massenez Crème De Pêche Peach Liqueur, .25 ounce Acacia Honey Syrup, Lemon Peel,,,,,,,,,
Morfeo, Death & Co, 1.5 ounces Chamomile-Infused Old Overholt Rye Whiskey, .25 ounce Galliano L'Autentico, .75 ounce Lemon Juice, .5 ounce Acacia Honey Syrup, Dry Champagne,,,,,,,,,
Japanese Fizz, The Craft of the Cocktail, 2  wedges Pineapple, 2  wedges Lemon, 2  slices Orange, .5 ounce Simple Syrup, .75 ounce Lemon Juice, .75 ounce Ruby Port, 1.5 ounces Whiskey, Soda Water,,,,,,
Japanese Cocktail, The Craft of the Cocktail, 2 ounces Cognac, .5 ounce Orgeat, .5 ounce Lime Juice, Dash Angostura Bitters, Spiral of Lime Peel (Garnish),,,,,,,,,
Japanese Cobbler, The Craft of the Cocktail, 2  wedges Pineapple, 2 slices Orange, 2 wedges Lemon, .5 ounce Maraschino Liqueur, 3 ounces Sake, Soda Water, Sprig of Mint,,,,,,,
Jack Rose, The Craft of the Cocktail, 1.5 ounces Applejack, 1 ounce Simple Syrup, .75 ounce Lemon Juice, 2 dashes Grenadine, slice Apple (Garnish), Cherry (Garnish),,,,,,,,
Jacana, The Craft of the Cocktail, 1.5 ounce Good Tequila, .5 ounce Grand Marnier, .5 ounce Triple Sec, .75 ounce Lime Juice, 1 ounce Grapefruit Juice,,,,,,,,,
Island Rose, The Craft of the Cocktail, .75 ounce Tequila, .75 ounce Kahlúa, .5 ounce Chambord Raspberry Liqueur, 1.5 ounces Heavy Cream, Rose Petal (Garnish),,,,,,,,,
Irish Coffee, The Craft of the Cocktail, 1.5 ounces Irish Whiskey, Coffee, 1 ounce Brown Sugar Syrup, Whipped Irish Coffee Cream,,,,,,,,,,
Irish Coconut, The Craft of the Cocktail, .75 ounce Baileys Irish Cream, .75 ounce White Rum, .75 ounce Heavy Cream, .5 ounce Coco Lopez, 2-3 ounces Soda Water,,,,,,,,,
Island Breeze, The Craft of the Cocktail, 1.5 ounces Light Rum, 4 ounces Pineapple Juice, 1 ounce Cranberry Juice, 2 dashes Angostura Bitters, piece Lime (Garnish),,,,,,,,,
International Stinger, The Craft of the Cocktail, 2 ounces Metaxa, .75 ounce Galliano,,,,,,,,,,,,
Independence Day Punch, The Craft of the Cocktail, .5 cup of balls of Watermelon, 1.5 ounces Simple Syrup, 1.5 ounces Citrus Vodka, .75 ounce Lemon Juice, 4 ounces Lipton Cold-brew Tea, Thin wheel of Lemon (Garnish),,,,,,,,
Ice House Highball, The Craft of the Cocktail, 1.5 ounce Absolut Citron Vodka, 5 ounces Lemonade, Dash Marie Brizard White Crème De Menthe, Edible Flower (Garnish),,,,,,,,,,
Iceberg, The Craft of the Cocktail, 2 ounces Citrus Vodka, 3 dashes Pernod,,,,,,,,,,,,
Hurricane, The Craft of the Cocktail, 1 ounce Dark Rum, 1 ounce Light Rum, .5 ounce Galliano, .75 ounce Lime Juice, 2 ounces Passion Fruit Juice, 2 ounces Orange Juice, 2 ounces Pineapple Juice, 1 ounce Simple Syrup, Dash Angostura Bitters, Tropical Fruit (Garnish),,,,
Hot Toddy, The Craft of the Cocktail, .5 ounce Brandy, .5 ounce Rum (Optional), 1 teaspoon Honey, .5 ounce Lemon Juice,,,,,,,,,,
Hummer, The Craft of the Cocktail, 1 ounce Coffee Liqueur, 1 ounce Spiced Rum, 1 scoop Ice Cream (vanilla), 2 ounces Milk,,,,,,,,,,
Hot Apple Pie, The Craft of the Cocktail, 1.5 ounces Tuaca, 4 ounces Hot Apple Cider, Whipped Cream,,,,,,,,,,,
Horse's Neck, The Craft of the Cocktail, 1.5 ounces Bourbon Whiskey, 5 ounces Ginger Ale, spiral Lemon Peel,,,,,,,,,,,
Hot Shot, The Craft of the Cocktail, .5 ounce Galliano, .5 ounce Hot Coffee, Whipped Cream,,,,,,,,,,,
Honolulu Cocktail, The Craft of the Cocktail, 2 ounces Gin, .5 ounce Pineapple Juice, .5 ounce Orange Juice, .25 ounce Lemon Juice, .25 ounce Simple Syrup, Dash Angostura Bitters, Lemon Peel (Garnish),,,,,,,
Hi Ho Cocktail, The Craft of the Cocktail, 2 ounces Gin, 1 ounce White Port, 4 dashes Orange Bitters, Lemon Peel (Garnish),,,,,,,,,,
Hemingway Daiquiri (Papa Doble), The Craft of the Cocktail, 1.5 ounces White Rum, .25 ounce Maraschino Liqueur, .5 ounce Grapefruit Juice, .75 ounce Simple Syrup (Optional), .75 ounce Lime Juice,,,,,,,,,
Honeymoon Cocktail, The Craft of the Cocktail, 2 ounces Applejack, .5 ounce Bénédictine, .5 ounce Curaçao, .5 ounce Lemon Juice, Lemon Peel (Garnish),,,,,,,,,
Midnight Mountain, Death & Co, 1.5 ounces Amaro Nardini, 1 ounce Carpano Antica Formula Vermouth, .25 ounce Marie Brizard White Crème De Menthe, .25 ounce Marie Brizard White Crème De Cacao, Orange Peel (Garnish),,,,,,,,,
Harvey Wallbanger, The Craft of the Cocktail, 1.5 ounces Vodka, 4 ounces Orange Juice, Galliano,,,,,,,,,,,
Harry's Harveys Punch, The Craft of the Cocktail, 2 ounces Harveys Bristol Cream Sherry, 1 ounce Maraschino Liqueur, .5 ounce Lemon Juice, 3 ounces Orange Juice, Dash Angostura Bitters, Sprig of Mint (Garnish), slice Orange (Garnish),,,,,,,
Midnight Mass, Death & Co, 2 ounces Scarlet Ibis Rum, .75 ounce Cardamaro, .25 ounce Bénédictine, 1 dash Bitter Truth Jerry Thomas' Own Decanter Bitters, Orange Peel (Garnish),,,,,,,,,
Mi Amaro, Death & Co, 2 ounces El Tesoro Reposado Tequila, .5 ounce Amaro Ciociaro, .5 ounce Carpano Antica Formula Vermouth, .25 ounce St-Germain, Grapefruit Peel (Garnish),,,,,,,,,
Hawaiian Stone Sour, The Craft of the Cocktail, 1.5 ounces Whiskey, 1 ounce Simple Syrup, .75 ounce Lemon Juice, 1.5 ounces Pineapple Juice, Cherry (Garnish), slice Pineapple (Garnish),,,,,,,,
Harry's Cocktail, The Craft of the Cocktail, 3 sprigs of Mint, 1 ounce Sweet Vermouth, 2 dashes Absinthe, 2 ounces Gin, Stuffed Olive (Garnish),,,,,,,,,
Harvard, The Craft of the Cocktail, 2 ounces Brandy, 1 ounce Sweet Italian Vermouth, 2 dashes Angostura Bitters, Cherry (Garnish),,,,,,,,,,
Happy Honey Cocktail, The Craft of the Cocktail, 2 ounces Brandy, 1 ounce Grapefruit Juice, .5 ounce Honey Syrup,,,,,,,,,,,
Melancholy Summer, Death & Co, 2 wheels of Cucumber, 1 ounce Lustau Manzanilla Sherry, 1 ounce Fords Gin, .5 ounce Suze Saveur D'Autrefois Liqueur, .75 ounce Cantaloupe Juice, .5 ounce Lemon Juice, .5 ounce Acacia Honey Syrup, Ribbon of Cucumber (Garnish),,,,,,
May Fair, Death & Co, 1 ounce Tanqueray London Dry Gin, .5 ounce Krogstad Aquavit, .5 ounce Linie Aquavit, 1 ounce House Sweet Vermouth, .25 ounce Bénédictine, 2 dashes Angostura Bitters, 2 dashes House Peychaud's Bitters, Orange Peel (Garnish),,,,,,
Greyhound, The Craft of the Cocktail, 1.5 ounces Vodka, 4 ounces Grapefruit Juice,,,,,,,,,,,,
Green Briar, The Craft of the Cocktail, 2.5 ounces Scotch Whisky, 1 ounce Sweet Vermouth, dash Orange Bitters, dash Cointreau, Lemon Peel (Garnish),,,,,,,,,
Martini, Death & Co, 2.5 ounces Plymouth, Beefeater London Dry, Or Tanqueray London Dry Gin, .75 ounce Dolin Dry Vermouth, 1 dash House Orange Bitters, Lemon Peel (Garnish),,,,,,,,
Martinez, Death & Co, 1.5 ounces Hayman's Old Tom Gin, .5 ounce Ransom Old Tom Gin, 1 ounce House Sweet Vermouth, .5 teaspoon Luxardo Maraschino Liqueur, .5 teaspoon Massenez Kirsch Vieux Cherry Brandy, 1 dash House Orange Bitters, Lemon Peel (Garnish),,,,,,,
Martica, Death & Co, 1 ounce Hine H Cognac, 1 ounce Appleton Estate V/X Rum, .75 ounce Carpano Antica Formula Vermouth, .25 ounce Luxardo Maraschino Liqueur, 1 dash Angostura Bitters,,,,,,,,,
Maple Julep, Death & Co, 2 ounces Old Overholt Rye Whiskey, .25 ounce Maple Syrup, Bouquet of Mint (Garnish),,,,,,,,,,,
Grasshopper, The Craft of the Cocktail, 1 ounce Green Crème De Menthe, 1 ounce White Crème De Cacao, 2 ounces Heavy Cream,,,,,,,,,,,
Golden Girl, The Craft of the Cocktail, 1 ounce Bacardi 8 Rum, .5 ounce Simple Syrup, 1 ounce Pineapple Juice, .75 ounce Offley Rich Tawny Port, .5 small Egg, Orange Zest (Garnish),,,,,,,,
Golden Dawn, The Craft of the Cocktail, .5 ounce Gin, .75 ounce Orange Juice, .75 ounce Marie Brizard Apry, Dash Grenadine, 2 dashes Bitters, slice Orange (Garnish), Cherry (Garnish),,,,,,,
Golden Cadillac, The Craft of the Cocktail, 1 ounce Galliano, 1 ounce White Crème De Cacao, 2 ounces Heavy Cream, Cinnamon (Garnish),,,,,,,,,,
Golden Fizz, The Craft of the Cocktail, 1.5 ounces Gin, .75 ounce Lemon Juice, 1.5 ounces Simple Syrup, 1 ounce (beaten) Egg, Soda Water,,,,,,,,,
Godmother, The Craft of the Cocktail, 1 ounce Vodka, 1 ounce Amaretto,,,,,,,,,,,,
Gin Sling, The Craft of the Cocktail, 1.5 ounces Gin, 1 ounce Sweet Vermouth, .75 ounce Lemon Juice, 1 ounce Simple Syrup, 1 dash Angostura Bitters, Soda Water, Lemon Peel (Garnish),,,,,,,
Gin Rickey, The Craft of the Cocktail, 1.5 ounces Gin, .5 ounce Lime Juice, 5 ounces Soda Water, wedge of Lime (Garnish),,,,,,,,,,
Godfather, The Craft of the Cocktail, 1 ounce Scotch Whisky, 1 ounce Amaretto,,,,,,,,,,,,
Maggie Smith, Death & Co, 1 ounce Campo De Encanto Acholado Pisco, 1 ounce Banks 5-Island White Rum, .5 ounce Santa Teresa Orange Liqueur, .75 ounce Lime Juice, .25 ounce Orgeat, 1 teaspoon Acacia Honey Syrup, Wheel of Lime (Garnish),,,,,,,
Mainland, Death & Co, 2 twists of Grapefruit Peel, 2 ounces Tanqueray No. Ten Gin, .5 ounce Galliano L'Autentico, 1 teaspoon Simple Syrup, 1 dash Angostura Bitters,,,,,,,,,
Lucino's Delight, Death & Co, 2 ounces Beefeater London Dry Gin, .75 ounce Carpano Antica Formula Vermouth, .25 ounce Luxardo Maraschino Liqueur, .25 ounce Amaro Lucano,,,,,,,,,,
Lucien Gaudin, Death & Co, 1.5 ounces Tanqueray London Dry Gin, .5 ounce Dolin Dry Vermouth, .5 ounce Campari, .5 ounce Cointreau, Lemon Peel (Garnish),,,,,,,,,
Los Amargos, Death & Co, 1.5 ounces Centinela Reposado Tequila, .75 ounce Amaro Nonino, .75 ounce Cardamaro, 1 teaspoon Maraska Maraschino Liqueur, .75 ounce Lemon Juice,,,,,,,,,
Live Free Or Die, Death & Co, 1.5 ounces Eagle Rare 10-Year Bourbon, .5 ounce Rothman & Winter Cherry Liqueur, .5 ounce Ruby Port, 1 dash Vieux Pontarlier Absinthe, Dry Champagne, Orange Peel (Garnish),,,,,,,,
Gin Fizz, The Craft of the Cocktail, 1.5 ounces Gin, .75 ounce Lemon Juice, 1 ounce Simple Syrup, Soda Water,,,,,,,,,,
Gin Gin Mule, The Craft of the Cocktail, .5 ounce Lime Juice, .5 ounce Simple Syrup, 6  sprigs Mint, .75 ounce Ginger Beer, 1.5 ounces Bombay Gin, Splash Soda Water, wedge Lime (Garnish),,,,,,,
Gin Gin Highball, The Craft of the Cocktail, 1.5 ounces Gin, 5 ounces Ginger Ale, 2 dashes Angostura Bitters, Lemon Peel (Garnish),,,,,,,,,,
Gin Cobbler, The Craft of the Cocktail, 2 slices Orange, 2 wedges Lemon, .75 ounce Cherry Heering, 1.5 ounces Gin,,,,,,,,,,
Gin And Sin, The Craft of the Cocktail, slice Orange, piece Lemon, .5 ounce Simple Syrup, 1 ounce Orange Juice, .5 ounce Lemon Juice, .25 ounce Grenadine, 2 ounces Gin,,,,,,,
Gin And It, The Craft of the Cocktail, 1.5 ounces Gin, 1.5 ounces Sweet Vermouth, Dash Angostura Bitters, Orange Peel (Garnish),,,,,,,,,,
Gin Alexander, The Craft of the Cocktail, 1 ounce Gin, 1 ounce Dark Crème De Cacao, 2 ounces Heavy Cream, Pinch Nutmeg (Garnish),,,,,,,,,,
Gimlet, The Craft of the Cocktail, 2.5 ounces Gin, .5 ounce Rose's Or Angostura Preserved Lime Juice, wedge Lime,,,,,,,,,,,
Fuzzy Navel, The Craft of the Cocktail, 1.5 ounces Peach Schnapps, 5 ounces Orange Juice, Fruit (Garnish), 1.5 ounces Vodka (Optional),,,,,,,,,,
Frozen Strawberry Daiquiri, The Craft of the Cocktail, 1.5 ounces White Rum, .5 ounce Maraschino Liqueur, 4 to 6 medium-size, cleaned and cut up Strawberry, 1.5 ounces Simple Syrup, 1 ounce Lime Juice, Strawberry (Garnish),,,,,,,
Frozen Margarita, The Craft of the Cocktail, 2 ounces Tequila, 1 ounce Triple Sec, 1 ounce Lime Juice, 2 ounces Simple Syrup, .75 cup cracked Ice, Salt (Garnish),,,,,,,,
Little Miss Annabelle, Death & Co, 2 ounces Pierre Ferrand Ambre Cognac, .25 ounce Mathilde Poire Pear Liqueur, .25 ounce Bénédictine, .75 ounce Lemon Juice, .25 ounce Rich Cane Sugar Syrup, 1 dash House Peychaud's Bitters,,,,,,,,
Little Engine, Death & Co, 2 ounces Famous Grouse Scotch Whisky, .5 ounce Otima 10-Year Tawny Port, .5 ounce Lemon Juice, .5 ounce Maple Syrup, 1 teaspoon Apple Butter, Fan of Apple (Garnish),,,,,,,,
Frozen Passion Margarita, The Craft of the Cocktail, .75 ounce Alizé Gold Passion, .75 ounce Tequila, .75 ounce Triple Sec, 1 ounce Lime Juice, 1.5 ounces Simple Syrup, .75 cup cracked Ice, Thin wheel of Lime (Garnish), Salt (Garnish),,,,,,
Little Birdy, Death & Co, 2 ounces Strawberry-And Pineapple-Infused Macchu Pisco, .5 ounce St-Germain, .75 ounce Grapefruit Juice, .5 ounce Lemon Juice, 1 teaspoon Simple Syrup,,,,,,,,,
Little Sparrow, Death & Co, 2 ounces Busnel VSOP Calvados, .25 ounce Laird's Bonded Apple Brandy, .75 ounce Carpano Antica Formula Vermouth, .5 ounce St-Germain, 2 dashes House Peychaud's Bitters, Lemon Peel (Garnish),,,,,,,,
Linbaba Daiquiri, Death & Co, 1.5 ounces Scarlet Ibis Rum, .5 ounce Appleton Estate V/X Rum, .75 ounce Lime Juice, .25 ounce Cinnamon Bark Syrup, .25 ounce Orgeat, .25 ounce Ginger Syrup, 2 fresh Curry Leaf, 1 dash Angostura Bitters,,,,,,
Lilywhacker, Death & Co, 2 ounces Laird's Bonded Apple Brandy, .75 ounce Carpano Antica Formula Vermouth, .5 ounce Cointreau, 1 dash Bittermens Xocolatl Mole Bitters,,,,,,,,,,
Lily's Cartel, Death & Co, 1 ounce Macchu Pisco, .75 ounce Aperol, .75 ounce Blood Orange Juice, .25 ounce Lemon Juice, .5 ounce Simple Syrup, Dry Champagne,,,,,,,,
Light And Day, Death & Co, 2 ounces Plymouth Gin, .5 ounce Yellow Chartreuse, .25 ounce Maraska Maraschino Liqueur, .25 ounce Orange Juice, 4 dashes House Peychaud's Bitters,,,,,,,,,
Les Verts Monts, Death & Co, 1 ounce Tariquet VS Classique Bas-Armagnac, .75 ounce Guillon-Painturaud Cognac Grande Champagne VSOP, .75 ounce Busnel VSOP Calvados, .75 ounce Dolin Blanc Vermouth, .25 ounce Alvear Festival Pale Cream Sherry, .25 ounce Maple Syrup, 1 dash Angostura Bitters, Lemon Peel, Slice of Fuji Apple (Garnish),,,,,
Le Subtil, Death & Co, 2 ounces Bols Genever, .5 ounce Cardamaro, .5 ounce Carpano Antica Formula Vermouth, 2 dashes Bittermens Hopped Grapefruit Bitters, Grapefruit Peel (Garnish),,,,,,,,,
Le Gigot Flip, Death & Co, 2 ounces Santa Teresa 1796 Rum, .5 ounce Cherry Heering, .25 ounce Rich Demerara Syrup, 1 Egg Yolk, .5 ounce Heavy Cream, 2 dashes Bittermens Xocolatl Mole Bitters, Brandied Cherry (Garnish),,,,,,,
Frozen Daiquiri (Papa Doble Style), The Craft of the Cocktail, 1.5 ounces White Rum, .5 ounce Maraschino Liqueur, 1 ounce Grapefruit Juice, 1.5 ounces Simple Syrup, 1 ounce Lime Juice,,,,,,,,,
Frozen Blue Hawaiian, The Craft of the Cocktail, 1 ounce Light Rum, 1 ounce Blue Curaçao, 1 ounce Coco Lopez, 2 ounces Pineapple Juice, slices of Pineapple (Garnish), Cherry (Garnish),,,,,,,,
Frozen Batidas, The Craft of the Cocktail, 2 ounces Cachaça, 2 ounces Tropical Fruit Purée, 1 ounce Sweetened Condensed Milk, 1 ounce Simple Syrup, wheel of Lime (Garnish),,,,,,,,,
Frozen Barcelona, The Craft of the Cocktail, .75 ounce Spanish Brandy, .75 ounce Dry Sack Sherry, .75 ounce Cointreau, .75 ounce Orange Juice, .75 ounce Heavy Cream, 1 ounce Simple Syrup, pinch of Cinnamon (Garnish),,,,,,,
French Flamingo, The Craft of the Cocktail, 1 ounce Absolut Kurant Vodka, 1 ounce Cointreau, .75 ounce Lime Juice, .75 ounce Pomegranate Juice, Lime Peel (Garnish),,,,,,,,,
French Connection, The Craft of the Cocktail, 1.5 ounces Courvoisier Cognac, 1 ounce Grand Marnier,,,,,,,,,,,,
Frozen Banana Daiquiri, The Craft of the Cocktail, 1 ounce Light Rum, 1 ounce Gold Rum, .75 ounce Lime Juice, 2 ounces Simple Syrup, .5 ounce Banana Liqueur, 0.5 Banana,,,,,,,,
French Martini, The Craft of the Cocktail, 2 ounces Vodka, .5 ounce Chambord Raspberry Liqueur, 1.5 ounces Pineapple Juice,,,,,,,,,,,
French Kiss, The Craft of the Cocktail, 2 ounces Sweet Vermouth, 2 ounces Dry Vermouth, Lemon Peel (Garnish),,,,,,,,,,,
French 95, The Craft of the Cocktail, .75 ounce Bourbon Whiskey, .75 ounce Simple Syrup, .5 ounce Lemon Juice, 1 ounce Orange Juice, Champagne,,,,,,,,,
